period_code,period_label,period_type,geography_code,geography_label,observation,measure,unit
2022-25-09,2022-25-09,day,K02000001,United Kingdom,"5,446",Number of flights,number
2022-26-09,2022-26-09,day,K02000001,United Kingdom,"5,749",Number of flights,number
2022-27-09,2022-27-09,day,K02000001,United Kingdom,"5,491",Number of flights,number
2022-28-09,2022-28-09,day,K02000001,United Kingdom,"5,497",Number of flights,number
2022-29-09,2022-29-09,day,K02000001,United Kingdom,"5,517",Number of flights,number
2022-30-09,2022-30-09,day,K02000001,United Kingdom,"5,635",Number of flights,number
2022-01-10,2022-01-10,day,K02000001,United Kingdom,"4,933",Number of flights,number
2022-02-10,2022-02-10,day,K02000001,United Kingdom,"5,334",Number of flights,number
2022-03-10,2022-03-10,day,K02000001,United Kingdom,"5,590",Number of flights,number
2022-04-10,2022-04-10,day,K02000001,United Kingdom,"5,351",Number of flights,number
2022-05-10,2022-05-10,day,K02000001,United Kingdom,"5,292",Number of flights,number
2022-06-10,2022-06-10,day,K02000001,United Kingdom,"5,593",Number of flights,number
2022-07-10,2022-07-10,day,K02000001,United Kingdom,"5,661",Number of flights,number
2022-08-10,2022-08-10,day,K02000001,United Kingdom,"4,889",Number of flights,number
2022-09-10,2022-09-10,day,K02000001,United Kingdom,"5,233",Number of flights,number
2022-10-10,2022-10-10,day,K02000001,United Kingdom,"5,508",Number of flights,number
2022-11-10,2022-11-10,day,K02000001,United Kingdom,"5,377",Number of flights,number
2022-12-10,2022-12-10,day,K02000001,United Kingdom,"5,349",Number of flights,number
2022-13-10,2022-13-10,day,K02000001,United Kingdom,"5,479",Number of flights,number
2022-14-10,2022-14-10,day,K02000001,United Kingdom,"5,678",Number of flights,number
2022-15-10,2022-15-10,day,K02000001,United Kingdom,"4,903",Number of flights,number
2022-16-10,2022-16-10,day,K02000001,United Kingdom,"5,254",Number of flights,number
2022-17-10,2022-17-10,day,K02000001,United Kingdom,"5,410",Number of flights,number
2022-18-10,2022-18-10,day,K02000001,United Kingdom,"5,286",Number of flights,number
2022-19-10,2022-19-10,day,K02000001,United Kingdom,"5,235",Number of flights,number
2022-20-10,2022-20-10,day,K02000001,United Kingdom,"5,409",Number of flights,number
2022-21-10,2022-21-10,day,K02000001,United Kingdom,"5,419",Number of flights,number
2022-22-10,2022-22-10,day,K02000001,United Kingdom,"4,974",Number of flights,number
2022-23-10,2022-23-10,day,K02000001,United Kingdom,"4,883",Number of flights,number
2022-24-10,2022-24-10,day,K02000001,United Kingdom,"5,342",Number of flights,number
2022-25-10,2022-25-10,day,K02000001,United Kingdom,"5,306",Number of flights,number
2022-26-10,2022-26-10,day,K02000001,United Kingdom,"5,222",Number of flights,number
2022-27-10,2022-27-10,day,K02000001,United Kingdom,"5,516",Number of flights,number
2022-28-10,2022-28-10,day,K02000001,United Kingdom,"5,653",Number of flights,number
2022-29-10,2022-29-10,day,K02000001,United Kingdom,"4,909",Number of flights,number
2022-30-10,2022-30-10,day,K02000001,United Kingdom,"5,086",Number of flights,number
2022-31-10,2022-31-10,day,K02000001,United Kingdom,"5,133",Number of flights,number
2022-01-11,2022-01-11,day,K02000001,United Kingdom,"4,410",Number of flights,number
2022-02-11,2022-02-11,day,K02000001,United Kingdom,"4,305",Number of flights,number
2022-03-11,2022-03-11,day,K02000001,United Kingdom,"4,662",Number of flights,number
2022-04-11,2022-04-11,day,K02000001,United Kingdom,"4,877",Number of flights,number
2022-05-11,2022-05-11,day,K02000001,United Kingdom,"3,915",Number of flights,number
2022-06-11,2022-06-11,day,K02000001,United Kingdom,"4,496",Number of flights,number
2022-07-11,2022-07-11,day,K02000001,United Kingdom,"4,653",Number of flights,number
2022-08-11,2022-08-11,day,K02000001,United Kingdom,"4,152",Number of flights,number
2022-09-11,2022-09-11,day,K02000001,United Kingdom,"4,148",Number of flights,number
2022-10-11,2022-10-11,day,K02000001,United Kingdom,"4,531",Number of flights,number
2022-11-11,2022-11-11,day,K02000001,United Kingdom,"4,733",Number of flights,number
2022-12-11,2022-12-11,day,K02000001,United Kingdom,"3,810",Number of flights,number
2022-13-11,2022-13-11,day,K02000001,United Kingdom,"4,409",Number of flights,number
2022-14-11,2022-14-11,day,K02000001,United Kingdom,"4,454",Number of flights,number
2022-15-11,2022-15-11,day,K02000001,United Kingdom,"4,092",Number of flights,number
2022-16-11,2022-16-11,day,K02000001,United Kingdom,"4,004",Number of flights,number
2022-17-11,2022-17-11,day,K02000001,United Kingdom,"4,313",Number of flights,number
2022-18-11,2022-18-11,day,K02000001,United Kingdom,"4,704",Number of flights,number
2022-19-11,2022-19-11,day,K02000001,United Kingdom,"3,713",Number of flights,number
2022-20-11,2022-20-11,day,K02000001,United Kingdom,"4,352",Number of flights,number
2022-21-11,2022-21-11,day,K02000001,United Kingdom,"4,459",Number of flights,number
2022-22-11,2022-22-11,day,K02000001,United Kingdom,"3,899",Number of flights,number
2022-23-11,2022-23-11,day,K02000001,United Kingdom,"3,872",Number of flights,number
2022-24-11,2022-24-11,day,K02000001,United Kingdom,"4,226",Number of flights,number
2022-25-11,2022-25-11,day,K02000001,United Kingdom,"4,661",Number of flights,number
2022-26-11,2022-26-11,day,K02000001,United Kingdom,"3,551",Number of flights,number
2022-27-11,2022-27-11,day,K02000001,United Kingdom,"4,281",Number of flights,number
2022-28-11,2022-28-11,day,K02000001,United Kingdom,"4,486",Number of flights,number
2022-29-11,2022-29-11,day,K02000001,United Kingdom,"3,939",Number of flights,number
2022-30-11,2022-30-11,day,K02000001,United Kingdom,"4,074",Number of flights,number
2022-01-12,2022-01-12,day,K02000001,United Kingdom,"4,266",Number of flights,number
2022-02-12,2022-02-12,day,K02000001,United Kingdom,"4,767",Number of flights,number
2022-03-12,2022-03-12,day,K02000001,United Kingdom,"3,699",Number of flights,number
2022-04-12,2022-04-12,day,K02000001,United Kingdom,"4,411",Number of flights,number
2022-05-12,2022-05-12,day,K02000001,United Kingdom,"4,649",Number of flights,number
2022-06-12,2022-06-12,day,K02000001,United Kingdom,"4,275",Number of flights,number
2022-07-12,2022-07-12,day,K02000001,United Kingdom,"4,261",Number of flights,number
2022-08-12,2022-08-12,day,K02000001,United Kingdom,"4,580",Number of flights,number
2022-09-12,2022-09-12,day,K02000001,United Kingdom,"4,745",Number of flights,number
2022-10-12,2022-10-12,day,K02000001,United Kingdom,"3,871",Number of flights,number
2022-11-12,2022-11-12,day,K02000001,United Kingdom,"3,758",Number of flights,number
2022-12-12,2022-12-12,day,K02000001,United Kingdom,"4,135",Number of flights,number
2022-13-12,2022-13-12,day,K02000001,United Kingdom,"4,192",Number of flights,number
2022-14-12,2022-14-12,day,K02000001,United Kingdom,"4,305",Number of flights,number
2022-15-12,2022-15-12,day,K02000001,United Kingdom,"4,493",Number of flights,number
2022-16-12,2022-16-12,day,K02000001,United Kingdom,"4,892",Number of flights,number
2022-17-12,2022-17-12,day,K02000001,United Kingdom,"4,311",Number of flights,number
2022-18-12,2022-18-12,day,K02000001,United Kingdom,"4,439",Number of flights,number
2022-19-12,2022-19-12,day,K02000001,United Kingdom,"4,742",Number of flights,number
2022-20-12,2022-20-12,day,K02000001,United Kingdom,"4,601",Number of flights,number
2022-21-12,2022-21-12,day,K02000001,United Kingdom,"4,625",Number of flights,number
2022-22-12,2022-22-12,day,K02000001,United Kingdom,"4,794",Number of flights,number
2022-23-12,2022-23-12,day,K02000001,United Kingdom,"4,858",Number of flights,number
2022-24-12,2022-24-12,day,K02000001,United Kingdom,"3,483",Number of flights,number
2022-25-12,2022-25-12,day,K02000001,United Kingdom,"1,452",Number of flights,number
2022-26-12,2022-26-12,day,K02000001,United Kingdom,"4,132",Number of flights,number
2022-27-12,2022-27-12,day,K02000001,United Kingdom,"4,416",Number of flights,number
2022-28-12,2022-28-12,day,K02000001,United Kingdom,"4,307",Number of flights,number
2022-29-12,2022-29-12,day,K02000001,United Kingdom,"4,490",Number of flights,number
2022-30-12,2022-30-12,day,K02000001,United Kingdom,"4,583",Number of flights,number
2022-31-12,2022-31-12,day,K02000001,United Kingdom,"3,664",Number of flights,number
2023-01-01,2023-01-01,day,K02000001,United Kingdom,"3,735",Number of flights,number
2023-02-01,2023-02-01,day,K02000001,United Kingdom,"4,722",Number of flights,number
2023-03-01,2023-03-01,day,K02000001,United Kingdom,"4,454",Number of flights,number
2023-04-01,2023-04-01,day,K02000001,United Kingdom,"4,408",Number of flights,number
2023-05-01,2023-05-01,day,K02000001,United Kingdom,"4,484",Number of flights,number
2023-06-01,2023-06-01,day,K02000001,United Kingdom,"4,728",Number of flights,number
2023-07-01,2023-07-01,day,K02000001,United Kingdom,"4,179",Number of flights,number
2023-08-01,2023-08-01,day,K02000001,United Kingdom,"4,438",Number of flights,number
2023-09-01,2023-09-01,day,K02000001,United Kingdom,"4,450",Number of flights,number
2023-10-01,2023-10-01,day,K02000001,United Kingdom,"3,720",Number of flights,number
2023-11-01,2023-11-01,day,K02000001,United Kingdom,"3,770",Number of flights,number
2023-12-01,2023-12-01,day,K02000001,United Kingdom,"4,098",Number of flights,number
2023-13-01,2023-13-01,day,K02000001,United Kingdom,"4,522",Number of flights,number
2023-14-01,2023-14-01,day,K02000001,United Kingdom,"3,875",Number of flights,number
2023-15-01,2023-15-01,day,K02000001,United Kingdom,"4,267",Number of flights,number
2023-16-01,2023-16-01,day,K02000001,United Kingdom,"4,253",Number of flights,number
2023-17-01,2023-17-01,day,K02000001,United Kingdom,"3,633",Number of flights,number
2023-18-01,2023-18-01,day,K02000001,United Kingdom,"3,695",Number of flights,number
2023-19-01,2023-19-01,day,K02000001,United Kingdom,"4,044",Number of flights,number
2023-20-01,2023-20-01,day,K02000001,United Kingdom,"4,626",Number of flights,number
2023-21-01,2023-21-01,day,K02000001,United Kingdom,"3,897",Number of flights,number
2023-22-01,2023-22-01,day,K02000001,United Kingdom,"4,256",Number of flights,number
2023-23-01,2023-23-01,day,K02000001,United Kingdom,"4,210",Number of flights,number
2023-24-01,2023-24-01,day,K02000001,United Kingdom,"3,673",Number of flights,number
2023-25-01,2023-25-01,day,K02000001,United Kingdom,"3,605",Number of flights,number
2023-26-01,2023-26-01,day,K02000001,United Kingdom,"4,146",Number of flights,number
2023-27-01,2023-27-01,day,K02000001,United Kingdom,"4,498",Number of flights,number
2023-28-01,2023-28-01,day,K02000001,United Kingdom,"3,780",Number of flights,number
2023-29-01,2023-29-01,day,K02000001,United Kingdom,"4,242",Number of flights,number
2023-30-01,2023-30-01,day,K02000001,United Kingdom,"4,299",Number of flights,number
2023-31-01,2023-31-01,day,K02000001,United Kingdom,"3,708",Number of flights,number
2023-01-02,2023-01-02,day,K02000001,United Kingdom,"3,817",Number of flights,number
2023-02-02,2023-02-02,day,K02000001,United Kingdom,"4,154",Number of flights,number
2023-03-02,2023-03-02,day,K02000001,United Kingdom,"4,627",Number of flights,number
2023-04-02,2023-04-02,day,K02000001,United Kingdom,"3,929",Number of flights,number
2023-05-02,2023-05-02,day,K02000001,United Kingdom,"4,398",Number of flights,number
2023-06-02,2023-06-02,day,K02000001,United Kingdom,"4,465",Number of flights,number
2023-07-02,2023-07-02,day,K02000001,United Kingdom,"3,707",Number of flights,number
2023-08-02,2023-08-02,day,K02000001,United Kingdom,"3,858",Number of flights,number
2023-09-02,2023-09-02,day,K02000001,United Kingdom,"4,465",Number of flights,number
2023-10-02,2023-10-02,day,K02000001,United Kingdom,"5,120",Number of flights,number
2023-11-02,2023-11-02,day,K02000001,United Kingdom,"4,523",Number of flights,number
2023-12-02,2023-12-02,day,K02000001,United Kingdom,"4,601",Number of flights,number
2023-13-02,2023-13-02,day,K02000001,United Kingdom,"4,687",Number of flights,number
2023-14-02,2023-14-02,day,K02000001,United Kingdom,"3,986",Number of flights,number
2023-15-02,2023-15-02,day,K02000001,United Kingdom,"4,213",Number of flights,number
2023-16-02,2023-16-02,day,K02000001,United Kingdom,"4,521",Number of flights,number
2023-17-02,2023-17-02,day,K02000001,United Kingdom,"4,793",Number of flights,number
2023-18-02,2023-18-02,day,K02000001,United Kingdom,"4,638",Number of flights,number
2023-19-02,2023-19-02,day,K02000001,United Kingdom,"4,969",Number of flights,number
2023-20-02,2023-20-02,day,K02000001,United Kingdom,"4,764",Number of flights,number
2023-21-02,2023-21-02,day,K02000001,United Kingdom,"4,159",Number of flights,number
2023-22-02,2023-22-02,day,K02000001,United Kingdom,"4,154",Number of flights,number
2023-23-02,2023-23-02,day,K02000001,United Kingdom,"4,529",Number of flights,number
2023-24-02,2023-24-02,day,K02000001,United Kingdom,"4,948",Number of flights,number
2023-25-02,2023-25-02,day,K02000001,United Kingdom,"4,264",Number of flights,number
2023-26-02,2023-26-02,day,K02000001,United Kingdom,"4,703",Number of flights,number
2023-27-02,2023-27-02,day,K02000001,United Kingdom,"4,815",Number of flights,number
2023-28-02,2023-28-02,day,K02000001,United Kingdom,"4,273",Number of flights,number
2023-01-03,2023-01-03,day,K02000001,United Kingdom,"4,353",Number of flights,number
2023-02-03,2023-02-03,day,K02000001,United Kingdom,"4,588",Number of flights,number
2023-03-03,2023-03-03,day,K02000001,United Kingdom,"4,937",Number of flights,number
2023-04-03,2023-04-03,day,K02000001,United Kingdom,"4,262",Number of flights,number
2023-05-03,2023-05-03,day,K02000001,United Kingdom,"4,624",Number of flights,number
2023-06-03,2023-06-03,day,K02000001,United Kingdom,"4,748",Number of flights,number
2023-07-03,2023-07-03,day,K02000001,United Kingdom,"4,156",Number of flights,number
2023-08-03,2023-08-03,day,K02000001,United Kingdom,"4,002",Number of flights,number
2023-09-03,2023-09-03,day,K02000001,United Kingdom,"4,527",Number of flights,number
2023-10-03,2023-10-03,day,K02000001,United Kingdom,"4,763",Number of flights,number
2023-11-03,2023-11-03,day,K02000001,United Kingdom,"4,248",Number of flights,number
2023-12-03,2023-12-03,day,K02000001,United Kingdom,"4,743",Number of flights,number
2023-13-03,2023-13-03,day,K02000001,United Kingdom,"4,575",Number of flights,number
2023-14-03,2023-14-03,day,K02000001,United Kingdom,"4,379",Number of flights,number
2023-15-03,2023-15-03,day,K02000001,United Kingdom,"4,415",Number of flights,number
2023-16-03,2023-16-03,day,K02000001,United Kingdom,"4,672",Number of flights,number
2023-17-03,2023-17-03,day,K02000001,United Kingdom,"5,066",Number of flights,number
2023-18-03,2023-18-03,day,K02000001,United Kingdom,"4,307",Number of flights,number
2023-19-03,2023-19-03,day,K02000001,United Kingdom,"4,781",Number of flights,number
2023-20-03,2023-20-03,day,K02000001,United Kingdom,"4,768",Number of flights,number
2023-21-03,2023-21-03,day,K02000001,United Kingdom,"4,308",Number of flights,number
2023-22-03,2023-22-03,day,K02000001,United Kingdom,"4,351",Number of flights,number
2023-23-03,2023-23-03,day,K02000001,United Kingdom,"4,669",Number of flights,number
2023-24-03,2023-24-03,day,K02000001,United Kingdom,"4,994",Number of flights,number
2023-25-03,2023-25-03,day,K02000001,United Kingdom,"4,214",Number of flights,number
2023-26-03,2023-26-03,day,K02000001,United Kingdom,"4,785",Number of flights,number
2023-27-03,2023-27-03,day,K02000001,United Kingdom,"4,947",Number of flights,number
2023-28-03,2023-28-03,day,K02000001,United Kingdom,"4,836",Number of flights,number
2023-29-03,2023-29-03,day,K02000001,United Kingdom,"5,036",Number of flights,number
2023-30-03,2023-30-03,day,K02000001,United Kingdom,"5,347",Number of flights,number
2023-31-03,2023-31-03,day,K02000001,United Kingdom,"5,319",Number of flights,number
2023-01-04,2023-01-04,day,K02000001,United Kingdom,"4,818",Number of flights,number
2023-02-04,2023-02-04,day,K02000001,United Kingdom,"5,065",Number of flights,number
2023-03-04,2023-03-04,day,K02000001,United Kingdom,"5,282",Number of flights,number
2023-04-04,2023-04-04,day,K02000001,United Kingdom,"5,216",Number of flights,number
2023-05-04,2023-05-04,day,K02000001,United Kingdom,"5,221",Number of flights,number
2023-06-04,2023-06-04,day,K02000001,United Kingdom,"5,484",Number of flights,number
2023-07-04,2023-07-04,day,K02000001,United Kingdom,"5,277",Number of flights,number
2023-08-04,2023-08-04,day,K02000001,United Kingdom,"4,686",Number of flights,number
